tipo_alojamiento,comunidad,residencia,tipo_metrica,periodo,total
Apartamentos,Aragón,Total,Viajero,2021-03-01,4540.0
Apartamentos,Aragón,Total,Viajero,2021-02-01,1912.0
Apartamentos,Aragón,Total,Viajero,2021-01-01,1604.0
Apartamentos,Aragón,Total,Viajero,2020-12-01,2255.0
Apartamentos,Aragón,Total,Viajero,2020-11-01,958.0
Apartamentos,Aragón,Total,Viajero,2020-10-01,12710.0
Apartamentos,Aragón,Total,Viajero,2020-09-01,11500.0
Apartamentos,Aragón,Total,Viajero,2020-08-01,19778.0
Apartamentos,Aragón,Total,Viajero,2020-07-01,17000.0
Apartamentos,Aragón,Total,Viajero,2020-06-01,5194.0
Apartamentos,Aragón,Total,Viajero,2020-05-01,560.0
Apartamentos,Aragón,Total,Viajero,2020-04-01,0.0
Apartamentos,Aragón,Total,Viajero,2020-03-01,6246.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2026-01-01,5230.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-12-01,6346.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-11-01,5584.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-10-01,10868.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-09-01,16732.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-08-01,29443.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-07-01,27159.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-06-01,16935.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-05-01,11176.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-04-01,12118.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-03-01,6063.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-02-01,4139.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2025-01-01,2779.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-12-01,5865.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-11-01,6299.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-10-01,9534.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-09-01,9532.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-08-01,25045.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-07-01,19260.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-06-01,6991.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-05-01,4506.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-04-01,2916.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-03-01,6424.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-02-01,1956.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2024-01-01,2129.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-12-01,4481.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-11-01,3227.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-10-01,6160.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-09-01,10523.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-08-01,22176.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-07-01,19467.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-06-01,8037.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-05-01,6206.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-04-01,9593.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-03-01,3031.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-02-01,2641.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2023-01-01,1915.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-12-01,4085.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-11-01,3301.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-10-01,4976.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-09-01,9779.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-08-01,22050.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-07-01,17155.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-06-01,6854.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-05-01,3363.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-04-01,8115.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-03-01,3530.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-02-01,3156.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2022-01-01,2085.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-12-01,
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-11-01,2178.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-10-01,6511.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-09-01,9223.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-08-01,17487.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-07-01,14241.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-06-01,6174.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-05-01,1827.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-04-01,433.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-03-01,672.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-02-01,
Apartamentos,"Asturias, Principado de",Total,Viajero,2021-01-01,448.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-12-01,215.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-11-01,173.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-10-01,2199.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-09-01,6993.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-08-01,17406.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-07-01,13444.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-06-01,1251.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-05-01,255.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-04-01,0.0
Apartamentos,"Asturias, Principado de",Total,Viajero,2020-03-01,973.0
Apartamentos,"Balears, Illes",Total,Viajero,2026-01-01,
Apartamentos,"Balears, Illes",Total,Viajero,2025-12-01,7542.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-11-01,7849.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-10-01,117602.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-09-01,255187.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-08-01,304833.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-07-01,309572.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-06-01,279012.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-05-01,200650.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-04-01,50763.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-03-01,8759.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-02-01,6268.0
Apartamentos,"Balears, Illes",Total,Viajero,2025-01-01,4868.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-12-01,7219.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-11-01,6675.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-10-01,136685.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-09-01,265171.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-08-01,314239.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-07-01,321674.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-06-01,332005.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-05-01,293224.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-04-01,55435.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-03-01,23039.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-02-01,5007.0
Apartamentos,"Balears, Illes",Total,Viajero,2024-01-01,4064.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-12-01,7839.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-11-01,5163.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-10-01,118121.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-09-01,227823.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-08-01,269964.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-07-01,273129.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-06-01,219425.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-05-01,181642.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-04-01,50525.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-03-01,9679.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-02-01,5334.0
Apartamentos,"Balears, Illes",Total,Viajero,2023-01-01,3427.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-12-01,5830.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-11-01,4306.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-10-01,116668.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-09-01,250494.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-08-01,290802.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-07-01,303652.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-06-01,253472.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-05-01,191816.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-04-01,45526.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-03-01,8088.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-02-01,4810.0
Apartamentos,"Balears, Illes",Total,Viajero,2022-01-01,2795.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-12-01,5308.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-11-01,4444.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-10-01,88773.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-09-01,148154.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-08-01,194629.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-07-01,173458.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-06-01,72776.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-05-01,24295.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-04-01,2786.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-03-01,2701.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-02-01,1132.0
Apartamentos,"Balears, Illes",Total,Viajero,2021-01-01,801.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-12-01,1962.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-11-01,1114.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-10-01,7480.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-09-01,43004.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-08-01,100225.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-07-01,72837.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-06-01,5499.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-05-01,517.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-04-01,0.0
Apartamentos,"Balears, Illes",Total,Viajero,2020-03-01,1116.0
Apartamentos,Canarias,Total,Viajero,2026-01-01,299179.0
Apartamentos,Canarias,Total,Viajero,2025-12-01,303151.0
Apartamentos,Canarias,Total,Viajero,2025-11-01,305981.0
Apartamentos,Canarias,Total,Viajero,2025-10-01,340630.0
Apartamentos,Canarias,Total,Viajero,2025-09-01,297058.0
Apartamentos,Canarias,Total,Viajero,2025-08-01,345054.0
Apartamentos,Canarias,Total,Viajero,2025-07-01,367321.0
Apartamentos,Canarias,Total,Viajero,2025-06-01,284238.0
Apartamentos,Canarias,Total,Viajero,2025-05-01,289969.0
Apartamentos,Canarias,Total,Viajero,2025-04-01,303151.0
Apartamentos,Canarias,Total,Viajero,2025-03-01,306724.0
Apartamentos,Canarias,Total,Viajero,2025-02-01,288845.0
Apartamentos,Canarias,Total,Viajero,2025-01-01,284400.0
Apartamentos,Canarias,Total,Viajero,2024-12-01,285275.0
Apartamentos,Canarias,Total,Viajero,2024-11-01,285931.0
Apartamentos,Canarias,Total,Viajero,2024-10-01,302219.0
Apartamentos,Canarias,Total,Viajero,2024-09-01,269173.0
Apartamentos,Canarias,Total,Viajero,2024-08-01,324346.0
Apartamentos,Canarias,Total,Viajero,2024-07-01,304735.0
Apartamentos,Canarias,Total,Viajero,2024-06-01,267168.0
Apartamentos,Canarias,Total,Viajero,2024-05-01,258879.0
Apartamentos,Canarias,Total,Viajero,2024-04-01,263549.0
Apartamentos,Canarias,Total,Viajero,2024-03-01,317007.0
Apartamentos,Canarias,Total,Viajero,2024-02-01,278290.0
Apartamentos,Canarias,Total,Viajero,2024-01-01,282397.0
Apartamentos,Canarias,Total,Viajero,2023-12-01,290033.0
Apartamentos,Canarias,Total,Viajero,2023-11-01,281135.0
Apartamentos,Canarias,Total,Viajero,2023-10-01,288357.0
Apartamentos,Canarias,Total,Viajero,2023-09-01,277382.0
Apartamentos,Canarias,Total,Viajero,2023-08-01,312189.0
Apartamentos,Canarias,Total,Viajero,2023-07-01,307094.0
Apartamentos,Canarias,Total,Viajero,2023-06-01,259099.0
Apartamentos,Canarias,Total,Viajero,2023-05-01,252897.0
Apartamentos,Canarias,Total,Viajero,2023-04-01,291515.0
Apartamentos,Canarias,Total,Viajero,2023-03-01,280517.0
Apartamentos,Canarias,Total,Viajero,2023-02-01,253719.0
Apartamentos,Canarias,Total,Viajero,2023-01-01,261655.0
Apartamentos,Canarias,Total,Viajero,2022-12-01,280359.0
Apartamentos,Canarias,Total,Viajero,2022-11-01,274366.0
Apartamentos,Canarias,Total,Viajero,2022-10-01,290519.0
Apartamentos,Canarias,Total,Viajero,2022-09-01,275341.0
Apartamentos,Canarias,Total,Viajero,2022-08-01,324268.0
Apartamentos,Canarias,Total,Viajero,2022-07-01,327488.0
Apartamentos,Canarias,Total,Viajero,2022-06-01,260489.0
Apartamentos,Canarias,Total,Viajero,2022-05-01,246168.0
Apartamentos,Canarias,Total,Viajero,2022-04-01,279128.0
Apartamentos,Canarias,Total,Viajero,2022-03-01,256412.0
Apartamentos,Canarias,Total,Viajero,2022-02-01,241847.0
Apartamentos,Canarias,Total,Viajero,2022-01-01,207401.0
Apartamentos,Canarias,Total,Viajero,2021-12-01,234854.0
Apartamentos,Canarias,Total,Viajero,2021-11-01,246713.0
Apartamentos,Canarias,Total,Viajero,2021-10-01,252339.0
Apartamentos,Canarias,Total,Viajero,2021-09-01,189821.0
Apartamentos,Canarias,Total,Viajero,2021-08-01,237780.0
Apartamentos,Canarias,Total,Viajero,2021-07-01,176239.0
Apartamentos,Canarias,Total,Viajero,2021-06-01,107121.0
Apartamentos,Canarias,Total,Viajero,2021-05-01,75704.0
Apartamentos,Canarias,Total,Viajero,2021-04-01,67187.0
Apartamentos,Canarias,Total,Viajero,2021-03-01,55316.0
Apartamentos,Canarias,Total,Viajero,2021-02-01,42644.0
Apartamentos,Canarias,Total,Viajero,2021-01-01,40058.0
Apartamentos,Canarias,Total,Viajero,2020-12-01,67932.0
Apartamentos,Canarias,Total,Viajero,2020-11-01,59539.0
Apartamentos,Canarias,Total,Viajero,2020-10-01,71586.0
Apartamentos,Canarias,Total,Viajero,2020-09-01,75606.0
Apartamentos,Canarias,Total,Viajero,2020-08-01,131529.0
Apartamentos,Canarias,Total,Viajero,2020-07-01,101974.0
Apartamentos,Canarias,Total,Viajero,2020-06-01,9105.0
Apartamentos,Canarias,Total,Viajero,2020-05-01,1071.0
Apartamentos,Canarias,Total,Viajero,2020-04-01,0.0
Apartamentos,Canarias,Total,Viajero,2020-03-01,91851.0
Apartamentos,Cantabria,Total,Viajero,2026-01-01,3136.0
Apartamentos,Cantabria,Total,Viajero,2025-12-01,7294.0
Apartamentos,Cantabria,Total,Viajero,2025-11-01,6334.0
Apartamentos,Cantabria,Total,Viajero,2025-10-01,10663.0
Apartamentos,Cantabria,Total,Viajero,2025-09-01,15249.0
Apartamentos,Cantabria,Total,Viajero,2025-08-01,26824.0
Apartamentos,Cantabria,Total,Viajero,2025-07-01,26964.0
Apartamentos,Cantabria,Total,Viajero,2025-06-01,17081.0
Apartamentos,Cantabria,Total,Viajero,2025-05-01,10346.0
Apartamentos,Cantabria,Total,Viajero,2025-04-01,10757.0
Apartamentos,Cantabria,Total,Viajero,2025-03-01,4838.0
Apartamentos,Cantabria,Total,Viajero,2025-02-01,3830.0
Apartamentos,Cantabria,Total,Viajero,2025-01-01,2723.0
Apartamentos,Cantabria,Total,Viajero,2024-12-01,6422.0
Apartamentos,Cantabria,Total,Viajero,2024-11-01,8064.0
Apartamentos,Cantabria,Total,Viajero,2024-10-01,7539.0
Apartamentos,Cantabria,Total,Viajero,2024-09-01,12960.0
Apartamentos,Cantabria,Total,Viajero,2024-08-01,19165.0
Apartamentos,Cantabria,Total,Viajero,2024-07-01,23852.0
Apartamentos,Cantabria,Total,Viajero,2024-06-01,15001.0
Apartamentos,Cantabria,Total,Viajero,2024-05-01,10960.0
Apartamentos,Cantabria,Total,Viajero,2024-04-01,9973.0
Apartamentos,Cantabria,Total,Viajero,2024-03-01,9548.0
Apartamentos,Cantabria,Total,Viajero,2024-02-01,5828.0
Apartamentos,Cantabria,Total,Viajero,2024-01-01,5043.0
Apartamentos,Cantabria,Total,Viajero,2023-12-01,5576.0
Apartamentos,Cantabria,Total,Viajero,2023-11-01,3265.0
Apartamentos,Cantabria,Total,Viajero,2023-10-01,10042.0
Apartamentos,Cantabria,Total,Viajero,2023-09-01,16859.0
Apartamentos,Cantabria,Total,Viajero,2023-08-01,27367.0
Apartamentos,Cantabria,Total,Viajero,2023-07-01,26882.0
Apartamentos,Cantabria,Total,Viajero,2023-06-01,16541.0
Apartamentos,Cantabria,Total,Viajero,2023-05-01,8795.0
Apartamentos,Cantabria,Total,Viajero,2023-04-01,14033.0
Apartamentos,Cantabria,Total,Viajero,2023-03-01,4971.0
Apartamentos,Cantabria,Total,Viajero,2023-02-01,4264.0
Apartamentos,Cantabria,Total,Viajero,2023-01-01,3576.0
Apartamentos,Cantabria,Total,Viajero,2022-12-01,3736.0
Apartamentos,Cantabria,Total,Viajero,2022-11-01,3893.0
Apartamentos,Cantabria,Total,Viajero,2022-10-01,9043.0
Apartamentos,Cantabria,Total,Viajero,2022-09-01,14788.0
Apartamentos,Cantabria,Total,Viajero,2022-08-01,23996.0
Apartamentos,Cantabria,Total,Viajero,2022-07-01,24846.0
Apartamentos,Cantabria,Total,Viajero,2022-06-01,12473.0
Apartamentos,Cantabria,Total,Viajero,2022-05-01,9642.0
Apartamentos,Cantabria,Total,Viajero,2022-04-01,15446.0
Apartamentos,Cantabria,Total,Viajero,2022-03-01,4355.0
Apartamentos,Cantabria,Total,Viajero,2022-02-01,3836.0
Apartamentos,Cantabria,Total,Viajero,2022-01-01,3204.0
Apartamentos,Cantabria,Total,Viajero,2021-12-01,5148.0
Apartamentos,Cantabria,Total,Viajero,2021-11-01,3456.0
Apartamentos,Cantabria,Total,Viajero,2021-10-01,10077.0
Apartamentos,Cantabria,Total,Viajero,2021-09-01,14413.0
Apartamentos,Cantabria,Total,Viajero,2021-08-01,27094.0
Apartamentos,Cantabria,Total,Viajero,2021-07-01,23361.0
Apartamentos,Cantabria,Total,Viajero,2021-06-01,11639.0
Apartamentos,Cantabria,Total,Viajero,2021-05-01,4937.0
Apartamentos,Cantabria,Total,Viajero,2021-04-01,1090.0
Apartamentos,Cantabria,Total,Viajero,2021-03-01,989.0
Apartamentos,Cantabria,Total,Viajero,2021-02-01,947.0
Apartamentos,Cantabria,Total,Viajero,2021-01-01,855.0
Apartamentos,Cantabria,Total,Viajero,2020-12-01,861.0
Apartamentos,Cantabria,Total,Viajero,2020-11-01,788.0
Apartamentos,Cantabria,Total,Viajero,2020-10-01,5877.0
Apartamentos,Cantabria,Total,Viajero,2020-09-01,15106.0
Apartamentos,Cantabria,Total,Viajero,2020-08-01,23331.0
Apartamentos,Cantabria,Total,Viajero,2020-07-01,21259.0
Apartamentos,Cantabria,Total,Viajero,2020-06-01,2293.0
Apartamentos,Cantabria,Total,Viajero,2020-05-01,327.0
Apartamentos,Cantabria,Total,Viajero,2020-04-01,0.0
Apartamentos,Cantabria,Total,Viajero,2020-03-01,1069.0
Apartamentos,Castilla y León,Total,Viajero,2026-01-01,24805.0
Apartamentos,Castilla y León,Total,Viajero,2025-12-01,36810.0
Apartamentos,Castilla y León,Total,Viajero,2025-11-01,31357.0
Apartamentos,Castilla y León,Total,Viajero,2025-10-01,37636.0
Apartamentos,Castilla y León,Total,Viajero,2025-09-01,37979.0
Apartamentos,Castilla y León,Total,Viajero,2025-08-01,63441.0
Apartamentos,Castilla y León,Total,Viajero,2025-07-01,48245.0
Apartamentos,Castilla y León,Total,Viajero,2025-06-01,37425.0
Apartamentos,Castilla y León,Total,Viajero,2025-05-01,30191.0
Apartamentos,Castilla y León,Total,Viajero,2025-04-01,35501.0
Apartamentos,Castilla y León,Total,Viajero,2025-03-01,27797.0
Apartamentos,Castilla y León,Total,Viajero,2025-02-01,23323.0
Apartamentos,Castilla y León,Total,Viajero,2025-01-01,18441.0
Apartamentos,Castilla y León,Total,Viajero,2024-12-01,30004.0
Apartamentos,Castilla y León,Total,Viajero,2024-11-01,27667.0
Apartamentos,Castilla y León,Total,Viajero,2024-10-01,27897.0
Apartamentos,Castilla y León,Total,Viajero,2024-09-01,30948.0
Apartamentos,Castilla y León,Total,Viajero,2024-08-01,50547.0
Apartamentos,Castilla y León,Total,Viajero,2024-07-01,37456.0
Apartamentos,Castilla y León,Total,Viajero,2024-06-01,29426.0
Apartamentos,Castilla y León,Total,Viajero,2024-05-01,27612.0
Apartamentos,Castilla y León,Total,Viajero,2024-04-01,24863.0
Apartamentos,Castilla y León,Total,Viajero,2024-03-01,25326.0
Apartamentos,Castilla y León,Total,Viajero,2024-02-01,19220.0
Apartamentos,Castilla y León,Total,Viajero,2024-01-01,15955.0
Apartamentos,Castilla y León,Total,Viajero,2023-12-01,30583.0
Apartamentos,Castilla y León,Total,Viajero,2023-11-01,23635.0
Apartamentos,Castilla y León,Total,Viajero,2023-10-01,33659.0
Apartamentos,Castilla y León,Total,Viajero,2023-09-01,35376.0
Apartamentos,Castilla y León,Total,Viajero,2023-08-01,49534.0
Apartamentos,Castilla y León,Total,Viajero,2023-07-01,40542.0
Apartamentos,Castilla y León,Total,Viajero,2023-06-01,29297.0
Apartamentos,Castilla y León,Total,Viajero,2023-05-01,26049.0
Apartamentos,Castilla y León,Total,Viajero,2023-04-01,33652.0
Apartamentos,Castilla y León,Total,Viajero,2023-03-01,19291.0
Apartamentos,Castilla y León,Total,Viajero,2023-02-01,18109.0
Apartamentos,Castilla y León,Total,Viajero,2023-01-01,14541.0
Apartamentos,Castilla y León,Total,Viajero,2022-12-01,21277.0
Apartamentos,Castilla y León,Total,Viajero,2022-11-01,17521.0
Apartamentos,Castilla y León,Total,Viajero,2022-10-01,26961.0
Apartamentos,Castilla y León,Total,Viajero,2022-09-01,27307.0
Apartamentos,Castilla y León,Total,Viajero,2022-08-01,36511.0
Apartamentos,Castilla y León,Total,Viajero,2022-07-01,30726.0
Apartamentos,Castilla y León,Total,Viajero,2022-06-01,23927.0
Apartamentos,Castilla y León,Total,Viajero,2022-05-01,21233.0
Apartamentos,Castilla y León,Total,Viajero,2022-04-01,25205.0
Apartamentos,Castilla y León,Total,Viajero,2022-03-01,14971.0
Apartamentos,Castilla y León,Total,Viajero,2022-02-01,14164.0
